Bootstrap_iteration,Delta_RMSE_RCT_minus_3DFin
3332,-1.7971773781059799
3333,-0.609413687678263
3334,-0.3842966261742329
3335,-0.9452853066417397
3336,-0.9756694423919798
3337,-1.0311446762116319
3338,-0.29149695107315177
3339,-0.46397250112643174
3340,-0.48251053787418474
3341,-0.2883142886289731
3342,-0.13700718628347452
3343,-0.29037227493063744
3344,-0.36858103820395316
3345,-1.7231773497913465
3346,-1.0608953906861092
3347,-0.4065586586274077
3348,-0.2267742094048668
3349,-1.0365494702388258
3350,-0.30393594481624175
3351,0.13549625634089946
3352,-0.5275913090284923
3353,-0.591942545114704
3354,-0.8319668483443223
3355,-0.31859846712741846
3356,-0.3004125349225246
3357,-0.935071306931148
3358,-0.7283133159362944
3359,-0.6084820698261546
3360,-0.1493496142211621
3361,-0.836606236067585
3362,-1.381336782098939
3363,-0.6293956356110895
3364,-0.12798045430027294
3365,-1.125100662931677
3366,-0.6381360122341619
3367,-0.7448793392487276
3368,-0.46689316229521416
3369,-0.3516372779050303
3370,-0.22721081450546987
3371,-0.3601288554327753
3372,-0.6674727343087241
3373,-0.7119662671727336
3374,-0.45377555838286443
3375,-0.7809994987154303
3376,-0.6619799550238235
3377,-1.473769789100316
3378,0.1601571198658811
3379,-0.8197699787188448
3380,-0.3756647097486576
3381,-0.223894660724254
3382,-0.30209871504503827
3383,-0.8185803769663917
3384,-0.6031949459994652
3385,-0.8040505750522962
3386,-1.136739196319607
3387,-0.40165835590396615
3388,-0.7871428277096952
3389,-0.7282942886557757
3390,-0.3035551799385181
3391,-0.12885543818564837
3392,-0.7308264790411481
3393,-0.33016537843053473
3394,-0.16713185074923542
3395,-0.8518935901308589
3396,-0.6473344377230463
3397,-0.8604598324597676
3398,-0.41764120284081474
3399,-0.2690590475423149
3400,-0.3776560580010555
3401,-0.9010675125503256
3402,-0.21559339385081344
3403,-0.7279087139694118
3404,-0.3106705336756508
3405,-0.5331061723066073
3406,-0.0799722167525787
3407,-0.8320692451379335
3408,-1.0674070723338223
3409,-0.6914397976994244
3410,-0.12051304059468348
3411,-1.1150451580187717
3412,-0.11625940443839422
3413,-0.147249454727006
3414,-0.37628567158649395
3415,-0.38714881675857615
3416,-0.06427435263751824
3417,-0.16515348659431184
3418,-0.7232441049820817
3419,-0.13188516635614156
3420,-0.5381539006574081
3421,-0.9817993442236732
3422,-0.3277842513166389
3423,-1.1729776088011319
3424,-0.15477824305618904
3425,-1.536088926917048
3426,-0.8103379392179493
3427,-0.45356915966270117
3428,-0.44944883436661587
3429,-1.1263893529694466
3430,-1.1251445323661633
3431,-1.03002812162156
3432,-0.7547057155868835
3433,-1.604364204743259
3434,-0.6678177262402831
3435,-1.071170737503187
3436,-0.5868698724375407
3437,-1.000014801613058
3438,-0.8674721080995151
3439,0.314744588755699
3440,-0.3520941063400467
3441,-0.38079799335421294
3442,-0.738960530958644
3443,-0.7653351896813083
3444,-0.7048238790498991
3445,-0.3794428595608257
3446,-0.7558092951630757
3447,-1.0809556591912293
3448,-0.3010661769539027
3449,-0.21991764065825126
3450,-0.329770347986559
3451,-0.6935872600270256
3452,-0.6786647877461138
3453,-1.2128080409676931
3454,-0.7815839199250485
3455,-0.7112013169995286
3456,-0.6689029998101803
3457,-1.4203949668851088
3458,-0.29890495171227727
3459,-0.4577679476620278
3460,-0.5329932131673409
3461,-0.5353820716615563
3462,-0.3330022309010965
3463,-0.2193593256458164
3464,-0.5657316257743004
3465,-0.7343018368639684
3466,-0.6692177750681199
3467,-0.17161484940943872
3468,-0.238797438639067
3469,-0.2927067951608966
3470,-1.1605816428013067
3471,-1.0848658234135338
3472,-0.7077139170486473
3473,-0.7788774748101501
3474,-1.0982009745898067
3475,-0.7128450286958941
3476,-1.0455270909409642
3477,-0.38870854369584373
3478,-0.5641674820866165
3479,-0.5736041265079326
3480,-0.14031248664694562
3481,-1.1228464797392543
3482,-1.014002027474409
3483,-1.0770225681929153
3484,-0.8126171570748808
3485,-0.44996624388317974
3486,-0.6847197657376747
3487,-0.5997784361354901
3488,-0.8338342756284531
3489,-1.097026819849782
3490,-0.6457529738050714
3491,-0.7764702906211836
3492,-0.21433550814067992
3493,-0.7061522481809053
3494,-0.3673277568320854
3495,-0.9115275395028031
3496,-1.1229739917450832
3497,-1.107645044319879
3498,-0.9245509242955148
3499,-0.6536372668039392
3500,-1.0503453515515149
3501,-0.5441356489781741
3502,-0.3387519748266372
3503,-1.181216411113067
3504,0.13158921617978692
3505,-0.6302979349461415
3506,-0.21269914724490757
3507,-0.7270284993244593
3508,-1.096844258485503
3509,-0.28555959280526944
3510,-0.1252515478630465
3511,-0.886811344334896
3512,-0.45541996967948606
3513,-0.27693677497742364
3514,-0.5289169968727938
3515,-0.7310473543958393
3516,-0.12618179602681634
3517,-1.126447349839458
3518,-0.5267111449190587
3519,-0.6194381989654758
3520,-1.057660704302871
3521,-1.0136181684897
3522,-1.2472971272669384
3523,-0.7169030317080085
3524,-0.5596211913759019
3525,-0.5358898138892436
3526,-0.5108625223723049
3527,-0.9408519780822031
3528,-1.0352711175674838
3529,-0.6114234777629157
3530,-0.400578456538522
3531,-0.4272477064445126
3532,-1.0475735379966742
3533,-1.0014089329243419
3534,-0.3908435014278173
3535,-0.9282573914879872
3536,-0.6998887510493721
3537,-0.7268046299359661
3538,-0.8310605946980274
3539,-0.20873215023306924
3540,-1.5977885583061313
3541,-0.41679629439290866
3542,-0.6355459278519358
3543,-0.7166858631180355
3544,-0.9357600325444757
3545,-1.0164253460675
3546,0.07549284887009122
3547,-0.9813544133246925
3548,-0.14989765978043068
3549,-1.0341105197733933
3550,0.012187458482635583
3551,-0.41402826389568403
3552,-0.654400138643394
3553,-0.8514877818844557
3554,-1.0721772276198567
3555,-0.8213821892283848
3556,-0.0713969690096321
3557,-0.6343408761760934
3558,-1.409506087179047
3559,-1.1301355040573315
3560,-0.4209738070590836
3561,-0.328214460411131
3562,-0.7401319877295354
3563,-0.8001394648945268
3564,-0.45754953969700995
3565,-0.873943071811595
3566,-1.048912678859479
3567,-0.878064069030416
3568,-0.17793344929316346
3569,-0.6328883401457088
3570,-0.6842590592629691
3571,-0.30324622109984345
3572,-0.11333280361160036
3573,-0.7172576886603057
3574,-0.9248701607299372
3575,-0.4022629940918723
3576,-0.6515366485268754
3577,-0.45238208848970274
3578,-0.6007675667241887
3579,-0.20969859089943998
3580,-0.727710903296781
3581,-0.8360750316589716
3582,-1.0264453865735557
3583,-0.322710257105169
3584,-0.5768519511002521
3585,-0.08399846693337953
3586,-0.1404177043348387
3587,-0.18714877750180747
3588,-1.0944516563490259
3589,-0.3944456228665416
3590,-1.0490774521201665
3591,-0.4077018940852124
3592,-0.2124553155565001
3593,-0.36535138055732985
3594,-0.24622415269692466
3595,-0.36948240401231125
3596,0.07801292368373147
3597,-1.3071606935701716
3598,-1.582681731685917
3599,-0.1305317834619888
3600,-1.2097889682512792
3601,-0.6220574951875479
3602,-1.4140252549503776
3603,-1.4682781393497555
3604,-0.3715451159532783
3605,-0.4049614124197849
3606,-0.8199392175443991
3607,-0.05800536436732018
3608,-1.5931628997018534
3609,-1.2884533245905327
3610,-0.9860600295463724
3611,-0.7784800864600139
3612,-1.249188253581887
3613,-0.428137936604263
3614,-0.9608140840257864
3615,-1.2282543573367912
3616,-1.2733285920939292
3617,-1.0134867940036654
3618,-0.9116074544373998
3619,-0.39419897023750483
3620,-1.3081728810051838
3621,-0.6204059045545298
3622,0.1234492111303831
3623,-0.8511628378627056
3624,-0.8724290889641184
3625,-0.8921883173854013
3626,-0.7501245178600082
3627,-0.913923266526067
3628,-0.6418433337730571
3629,-0.9313856529418931
3630,-1.535219056354596
3631,-0.7250102949873451
3632,-1.3386489757801774
3633,-0.9779747765539479
3634,-0.8097970489394353
3635,-0.874821817891255
3636,-0.8690764170839604
3637,-0.4883587642119491
3638,-0.4003765091942566
3639,-0.8499113013590356
3640,-1.0713054476433979
3641,-0.5937009928178352
3642,-0.28715186734413445
3643,-0.6183158665562976
3644,-0.32547689119102774
3645,-1.0297031422349592
3646,-1.152164709881832
3647,0.596602183237607
3648,-0.2562725373969683
3649,-1.1263334733081858
3650,-0.40036852108081566
3651,-0.7052404701013137
3652,-1.2513481204740171
3653,-1.894997061888015
3654,-0.4077607114484476
3655,-0.7444845988115989
3656,-0.37232219669725186
3657,-1.015841160995222
3658,-0.5283402958478947
3659,-0.3459147525365358
3660,-0.3847696941094867
3661,-0.854736925371649
3662,-1.4236624922829209
3663,-0.6905205065601412
3664,-1.0257013448215968
3665,-0.5624255307586481
3666,-0.2525764725069666
3667,-1.8085856254365362
3668,-0.010890177288063407
3669,-1.4696975208038154
3670,-1.0498532802599416
3671,-0.3749758832604262
3672,-0.27942734191442664
3673,-1.4092928390372392
3674,-1.3885968734429412
3675,-0.6109174766137715
3676,-1.0754377139413511
3677,-0.28032877206311735
3678,-1.2798268106946906
3679,-0.5247290873622239
3680,-0.6349293777169271
3681,-1.0597508358248602
3682,-0.47959257725828364
3683,-0.69225784938141
3684,-0.09276537450250166
3685,-0.3844901849737856
3686,-1.0016217365790077
3687,-1.4614393946193365
3688,-0.8111529324108437
3689,-1.755702971227172
3690,-0.833908451090601
3691,-0.2530370828737212
3692,-0.2827821478302779
3693,-0.2483516543266986
3694,-0.324259284934991
3695,-0.2932911649701042
3696,-0.9877148005815377
3697,-0.7822680069031858
3698,-0.6847590816376932
3699,-0.46033686878446645
3700,-0.5093526138009237
3701,-0.30634750783222997
3702,-0.29403929016746133
3703,-0.4823764426822894
3704,-0.5657446320511466
3705,-0.6295174246350494
3706,-0.40630016025899796
3707,-1.1212082576682183
3708,-0.2969555268784365
3709,-1.0238870395612678
3710,-0.8806511548669766
3711,-0.7313321334188452
3712,-0.8482764028768188
3713,-0.17842787479129196
3714,-0.35140414301488176
3715,-0.8439327121125992
3716,-0.5638660084567384
3717,-0.45704348743312595
3718,-0.8698421034618107
3719,-0.7197190618353861
3720,-1.160663274157343
3721,-0.49591568604927994
3722,-0.6418926811517318
3723,-0.5739953607852817
3724,-0.6936140883791144
3725,0.01655713143896964
3726,-0.0958302811692866
3727,-0.030702305219467707
3728,-0.7425412127104032
3729,-0.6493575854496152
3730,-0.7183249818348663
3731,-1.0420407931264999
3732,-0.8033782958231934
3733,-0.3012640426743487
3734,-0.7200209700641342
3735,-0.6791641030625146
3736,-0.7847119238732314
3737,-0.8273220140955007
3738,-0.3616944736826575
3739,-0.9460947906463737
3740,-0.6823820573220956
3741,-0.6744764471319331
3742,-0.12129271407807662
3743,-0.7337289998178009
3744,-0.22302919076747107
3745,-0.4330434463757751
3746,-0.40270033830434904
3747,-1.491661496748517
3748,-0.5353760953198528
3749,-0.3075407576962592
3750,-0.702602579081365
3751,-0.1728222373282886
3752,-0.9223040302200323
3753,-1.0144928926808876
3754,-0.7223282290040223
3755,-0.4161954498007585
3756,-0.7924701656043918
3757,-1.0769990180067441
3758,-0.8291940077602733
3759,-0.3386585135280722
3760,-1.0446547481113255
3761,-1.432398833170775
3762,-0.9013635431017311
3763,-1.1099415041812324
3764,-0.2243081383394483
3765,-1.467133712666495
3766,-0.9075094964668491
3767,-0.7301912532766033
3768,-0.1776834476037159
3769,-0.7578372521358085
3770,-1.3514473030504017
3771,-0.23277764869110817
3772,-1.5719636873769898
3773,-0.6313809837473063
3774,-0.6703516012225761
3775,-0.12002960332650336
3776,-0.07691730261519081
3777,-0.5366796372457798
3778,-0.9581782093968276
3779,-0.6689561344164425
3780,-0.5895149930398438
3781,-1.0713953273969161
3782,-1.014939498059963
3783,-1.119135962388408
3784,-0.3246238942560242
3785,-0.6789095005230421
3786,-0.8121464579661803
3787,-1.0146810109223037
3788,-0.6271685197292518
3789,-0.2710750777618949
3790,-0.8312577571199524
3791,-0.710563191355164
3792,-0.9469191954188565
3793,-0.5243494231305847
3794,-0.9139743271633951
3795,-1.3852225823132496
3796,-0.5937717238941875
3797,-0.5030219746168187
3798,-0.14711406004348615
3799,-0.511389537316639
3800,-0.6139749944515556
3801,-0.254888808766609
3802,-0.9221107025688018
3803,-0.7259956804787446
3804,-0.9832484291516748
3805,-0.9587966751040387
3806,-1.018813822810694
3807,-0.5728037016932885
3808,0.2293259122696225
3809,-1.4784070979677193
3810,-0.16187982712080595
3811,-0.7497969486506704
3812,-0.15608186621932463
3813,-0.7978932554069502
3814,-1.7691092949093947
3815,-0.21985231924884596
3816,-1.2621851250730736
3817,-1.033269197836776
3818,-1.5155541417826577
3819,-0.02826415429474527
3820,-0.2326664701901171
3821,-0.4379375384390771
3822,-0.5597676320446394
3823,-1.0910554898979357
3824,-1.0153141521733686
3825,-0.6738944482131979
3826,-0.7827896565451666
3827,-0.33555313623794936
3828,-1.100273683183238
3829,-1.2246782991893845
3830,-0.37381814263173196
3831,-0.26977139146764273
3832,-0.31107431206663017
3833,-0.37690733589944814
3834,-0.8259303429468384
3835,-0.361181019314778
3836,-0.9582697114486902
3837,-1.2852683336685569
3838,-0.6599349806105006
3839,-0.19786963365322774
3840,-1.0909931512455793
3841,-0.8032967418610939
3842,-0.6084741372354534
3843,-1.7286881808799046
3844,-0.6668002947564788
3845,-1.1615785565327048
3846,-0.45863374100208265
3847,-0.8800691965325278
3848,-0.20104129170798157
3849,-0.26192566697462283
3850,-0.6470567011270056
3851,-0.7970221834133702
3852,-0.47954955677861233
3853,-1.1429352735531735
3854,-0.3932052522973035
3855,-0.11387284462590652
3856,0.17370503833633522
3857,-0.7357020330693009
3858,-1.3276566418261913
3859,-0.6242139373299196
3860,-0.792264312768542
3861,-0.5351147422704057
3862,-0.1840528736865763
3863,-0.5043359583215308
3864,-0.6329235521878709
3865,-0.6954176912546521
3866,-1.0678500852445287
3867,-0.7093244380291845
3868,-0.9218064959455043
3869,-0.36425285778924854
3870,-0.6693299222573406
3871,-0.864166680735674
3872,-0.2485207628833508
3873,-0.13865172087783328
3874,-0.4678063973925659
3875,-0.13412072688527465
3876,-0.0916561490300023
3877,-0.7742642732214238
3878,-1.071583986966821
3879,-0.7097781973539046
3880,-0.39192728037145264
3881,-0.7678751519882847
3882,-0.9729032230826475
3883,-0.07513908198761787
3884,-0.7526425519480211
3885,-0.3703400177026994
3886,-0.6465216375832257
3887,-0.2047931190741603
3888,-0.888169548493041
3889,-0.18303362857370464
3890,-0.8038919626432228
3891,0.043926931629842514
3892,-0.7196010437770197
3893,-0.46852254526601533
3894,-1.3886743072651688
3895,-0.7683074579046654
3896,-1.871801429947002
3897,-0.6528456350880425
3898,-0.810686699656433
3899,-1.0300313992621999
3900,-1.1937383683553922
3901,-0.5639274903799569
3902,-0.3418155285401867
3903,-0.23486502330658365
3904,-0.21722403829827863
3905,-0.9030440573952281
3906,-0.32551296209458935
3907,0.24996917102231164
3908,-1.0303220775434137
3909,-0.5349646965582915
3910,-0.4874797518055414
3911,-0.34736386826883847
3912,-0.7100899828819318
3913,-0.402651776733312
3914,-0.6248798863641087
3915,-0.7643788708183108
3916,-0.8697706078044007
3917,-0.5255671887841045
3918,-0.34226837992297776
3919,-1.3980347118528087
3920,-1.0844095064271895
3921,-1.064075954377413
3922,-0.8675251002793882
3923,-0.9054409746153236
3924,-0.6221137561149757
3925,-0.4545381227873475
3926,-0.7551982185885038
3927,-0.7586214147123147
3928,-1.2846986358373307
3929,-0.928796499818412
3930,-1.0875454701687866
3931,-1.762301805844891
3932,-0.50868590575333
3933,-0.7223457090651884
3934,-0.6990016089271573
3935,-0.6386032621091098
3936,-0.8256065748375883
3937,-0.3142873934580095
3938,-1.2565313855732707
3939,-0.5815823972347034
3940,-0.6274050953633192
3941,-0.8195444216397383
3942,-0.24429045186796605
3943,-0.9231644676765289
3944,-0.7896492543870095
3945,-0.6771392068863795
3946,-0.3620687143116148
3947,-0.432703618643449
3948,-0.7054832020571893
3949,-0.6455634985175007
3950,-0.06675566062689664
3951,-0.7603552137951044
3952,-0.028924669208519882
3953,-0.3572696076255939
3954,-0.6264850103515365
3955,-0.32823076127228545
3956,-0.6353257097335401
3957,-0.23333441646289765
3958,-0.7468481464600327
3959,-1.371153289652533
3960,-0.21124085186550512
3961,-0.8078118191427697
3962,-0.6332270956409456
3963,-0.35270525739622083
3964,-0.25204125657268817
3965,-0.8594875568717433
3966,-0.3994642646537798
3967,-0.19640322461676907
3968,0.13677697966444136
3969,-0.4862463087756179
3970,-0.35192478979642283
3971,-1.1954186511346543
3972,-1.081971474258479
3973,-1.0254573205766158
3974,-0.8089565406902302
3975,-1.175620806722045
3976,-1.230569964409033
3977,-1.7212705711821428
3978,-0.21886415193648778
3979,-0.30021387872471106
3980,-0.6799077207412951
3981,-1.1647434970698864
3982,-0.47044111361899166
3983,-1.0974343060255691
3984,-0.8729348169942086
3985,-0.24438219601379618
3986,-0.4792570112295125
3987,-1.1173144410326254
3988,-1.044951144719744
3989,-0.5077739127640435
3990,-0.6444920803873482
3991,-0.8598442816505256
3992,-0.7599869570220936
3993,-0.6084741372354534
3994,-0.7788316577075323
3995,-1.2516407443399107
3996,-1.2906578369489592
3997,-0.5364869604172742
3998,-1.0512499408259628
3999,-0.8488082947963778
4000,-0.7990308360106488
4001,-0.9288596861193636
4002,-0.5878475518979638
4003,-0.4631047468450973
4004,-0.32887467987989427
4005,-1.5493119892536473
4006,-0.7837127728191453
4007,-0.7372122650184574
4008,-0.249333883165745
4009,-0.6559735485500815
4010,-0.8383721012506116
4011,-0.6252085695339447
4012,-0.7883025586670236
4013,-0.8246689069490323
4014,-0.924797611124055
4015,-0.7865828088576943
4016,-0.20452557644436453
4017,-0.9117400783892249
4018,-0.20828789929697988
4019,-0.23113275113705978
4020,-0.22935800532949369
4021,-0.4849805042960331
4022,-0.5967940121110256
4023,-0.7769217588342254
4024,-0.13460868059769693
4025,-0.37815602130848713
4026,-0.06981887532793052
4027,-0.20599809200520625
4028,-0.2845186072160393
4029,-0.9522125826710464
4030,-0.3371758765652184
4031,0.011231274412116798
4032,-0.40153025753550975
4033,-0.8766182603003907
4034,-1.2443056957527125
4035,-0.8522208239370821
4036,-0.6684501439631974
4037,-0.023829425481480593
4038,-0.5726569714531484
4039,-0.800431307394404
4040,-0.6796358408755894
4041,-0.673926760824743
4042,-0.3720711139854149
4043,-0.6776131316916325
4044,-0.944787163228312
4045,-1.015047927283208
4046,-0.7124604990153225
4047,-0.6823231650160815
4048,-1.3028643146810972
4049,-0.6838784138939937
4050,-0.6785213729500306
4051,-0.29023746513148474
4052,-0.39139732448791964
4053,-0.30377860549949554
4054,-0.10301949269184485
4055,-1.0754485368237772
4056,-0.37107173866288656
4057,-0.25310006832541787
4058,-0.669279398041039
4059,-0.8349854469743192
4060,0.0026154870836108124
4061,-1.153417313602783
4062,-0.17857705475814178
4063,-0.25577671710231176
4064,-0.6710517044279276
4065,-0.2732863739271032
4066,-0.7780970679593318
4067,-0.4812909850565006
4068,-0.3520786276833976
4069,-0.3142015041867603
4070,-0.5868789047699883
4071,-0.6163435997566058
4072,-1.1621711199336455
4073,-0.5247549144236225
4074,-0.6519422800601062
4075,-0.5872698624431165
4076,-0.12674633538168933
4077,-0.5633839481023517
4078,-0.907945672055086
4079,-1.3991757586637712
4080,-0.6800955508369726
4081,-0.7754132262056559
4082,-0.1410694763987972
4083,-1.276260936672462
4084,-0.6810420518577431
4085,-1.3541667959298118
4086,-0.4411302633949634
4087,-0.6979077240478762
4088,-1.4676975961412206
4089,-1.1579446984700033
4090,-1.1101008528505272
4091,-1.6854164623421164
4092,-0.7318448858319604
4093,-0.24364791362101257
4094,-0.6403928307392328
4095,-0.5393639845881806
4096,-0.7696416931541279
4097,-0.6069684613267161
4098,-0.4913932267271224
4099,-0.8441917020441521
4100,-0.6238393362130772
4101,-0.7163768167821694
4102,-0.8041169246323991
4103,-1.131006800702391
4104,-0.8070880884905138
4105,-1.1051100628621555
4106,-0.5490066041169761
4107,-0.8928943315953592
4108,-0.6597371181589595
4109,-1.0646209501558992
4110,-0.6443540335679812
4111,-0.7799887205504308
4112,-0.4226181430759943
4113,-0.01016108767447399
4114,-0.5623586382667545
4115,-1.0720542332443483
4116,-1.0048357835278625
4117,-0.6795738982867321
4118,-1.0561384370939242
4119,-0.3489258527852308
4120,-0.9887150439367329
4121,-0.5959425670346743
4122,-0.6850183520532309
4123,-0.18817503842240968
4124,-0.3216496745675941
4125,-0.4784913592105082
4126,-0.7271746256359808
4127,-0.5624373083755958
4128,-0.6174644644053906
4129,-1.208374851738263
4130,-0.3181524350634666
4131,-1.3903471028869627
4132,-0.45072688830878427
4133,-0.7082973380073665
4134,-0.006372444174736147
4135,-0.48580414228628443
4136,-0.42366256895454546
4137,-1.4607224343258933
4138,-1.3000689634508054
4139,-0.38389404585017317
4140,-0.03884483571406272
4141,-0.995561818307517
4142,-0.7681460238485052
4143,-0.07615514242954324
4144,-0.5518509290096318
4145,-0.4022115637764283
4146,-1.180552123399291
4147,-0.9734233201584674
4148,-0.21805674035839395
4149,-0.3146754660591915
4150,-1.0955059822310005
4151,-0.5803778328849845
4152,-0.28687773326305366
4153,-0.7206507345603819
4154,-0.9447770799834703
4155,-0.8485414549384478
4156,-0.9086806296535535
4157,-0.6449259846608382
4158,-0.9513745165973257
4159,-0.6606629493565381
4160,-0.38826765923253426
4161,-0.39812925851419956
4162,-0.7159705165339119
4163,-0.5371979152273749
4164,-0.49592339206602976
4165,-1.3516544258797032
4166,0.06585542135575095
4167,-0.27761910412906876
4168,-0.6047254709006751
4169,-0.6908866502711772
4170,-0.4553854297993938
4171,-0.5189305309332009
4172,-0.8018372207246025
4173,-1.1915285953910528
4174,-0.7937020915926218
4175,-1.0588611260175098
4176,-0.3122970958245672
4177,-0.42973368222237807
4178,-0.4032542066262734
4179,-0.23678545876204882
4180,-0.7177048478835792
4181,-0.9299010362910516
4182,-0.7536428539658417
4183,-1.2795960699727686
4184,-0.842860171216028
4185,-2.019058927464884
4186,0.06411438690474514
4187,-0.30376007509044234
4188,-0.7360161603508966
4189,-0.09453275411384565
4190,-0.33471189765829656
4191,-0.31782763578523543
4192,-1.3454892230770477
4193,-0.7327224057076811
4194,-0.39044057533857535
4195,-0.8255955634505661
4196,-1.1931265305925203
4197,-1.1791564998949413
4198,-0.6871164258055171
4199,-0.726274604330309
4200,-0.05700403932901543
4201,-0.5881420546114176
4202,-0.8340991859630416
4203,-0.41623780509832486
4204,-0.8536436609037694
4205,-0.6745737853246427
4206,-0.7353961286144068
4207,-0.2607848426463377
4208,-0.3905819322529487
4209,-0.6205635696631058
4210,-0.895404642462738
4211,-0.8187027192700946
4212,-0.6083643823118428
4213,-0.6985266388774343
4214,-0.5713039252831729
4215,-1.0753950199714604
4216,-0.5218748222372822
4217,-1.1353480155457976
4218,-0.4435027017123867
4219,-0.7284330409488871
4220,-0.7681460238485052
4221,-0.21198168529144223
4222,-1.1208667131444865
4223,-0.819350172934987
4224,-0.4110730403824676
4225,-1.3942371806430842
4226,-0.674039271487344
4227,-1.0236024406337485
4228,-1.3657461369906623
4229,-0.3427062564082073
4230,-0.9982398431945736
4231,-0.7287093159686986
4232,-0.5212785035778702
4233,-1.9771207073310855
4234,-0.5817316436131976
4235,-1.0665203877810048
4236,-0.49273526116361976
4237,-0.789262888238679
4238,-0.558161703224654
4239,-0.2602246089107205
4240,-0.8140827742476993
4241,-0.8575570434706079
4242,-0.263339717260034
4243,-0.5939754996062163
4244,-0.4637868107226921
4245,-0.4421168652172702
4246,-1.0507181527779208
4247,0.030972516695245922
4248,-0.7994407857173496
4249,0.4187793911621229
4250,-0.5510123331393109
4251,-0.5791741727822803
4252,-1.096187019756048
4253,-0.22641019904655435
4254,-1.2025023898043712
4255,-0.2800187899544402
4256,-0.41443101824862527
4257,-0.9199641714021136
4258,-0.9542859224126778
4259,-0.5028405169019927
4260,-0.24317009148094493
4261,-0.015917457200270047
4262,-0.6460640126752519
4263,-0.7474765662982348
4264,-0.6973642131843112
4265,-0.9273972207210792
4266,-1.0670961047810272
4267,-0.425594681554355
4268,-0.05471955632007153
4269,-1.1208317128002339
4270,-0.16418738248843168
4271,-0.6894979537918235
4272,-0.3474070258399218
4273,-1.06842224195422
4274,-0.9823889724572492
4275,-0.8319772208190646
4276,-0.22188686027578886
4277,-0.8435437811242352
4278,-0.526937937126551
4279,-0.4077318885280661
4280,-1.1377378156822742
4281,-0.730651544790887
4282,-1.020986758921885
4283,-0.9243724530172619
4284,-0.23385964558676697
4285,-1.2224112870872847
4286,-0.9697868814232296
4287,-1.2175952351711998
4288,-0.7084545704192069
4289,-0.7968328773274655
4290,-0.6243390577263797
4291,-0.7939507868066646
4292,-0.8287216962300268
4293,-0.6965907548613663
4294,-0.32881685041242137
4295,-0.8568342289435529
4296,-0.19647799784816788
4297,-0.6583679871602142
4298,-0.22720192870550338
4299,-0.7630761576141283
4300,-0.5794336161133864
4301,-0.12912304559861032
4302,-0.755168374249096
4303,-1.4550934788804213
4304,-0.6493575854496152
4305,-0.21821273108330264
4306,-0.560449625926847
4307,0.11254636314383704
4308,-0.36481917381592144
4309,-0.20788430485297837
4310,-0.44780425097106
4311,-1.7682868543460377
4312,-0.052548445691876555
4313,-0.6462850156136217
4314,-0.8710957940727222
4315,-0.7860379490224223
4316,-0.6291685812402548
4317,-0.7530839024365636
4318,-0.9263235592278347
4319,-0.834374591249698
4320,-0.23745688616437444
4321,-0.7078729023899899
4322,-1.2984080128139734
4323,-1.5318231731537264
4324,-0.6688271470794933
4325,-0.053780746251474554
4326,-0.667228599849631
4327,-0.2406194776378483
4328,-0.8501639697292598
4329,-0.14758224801799624
4330,-0.08642052967850633
4331,-0.6758413827717402
4332,-0.8636021899087012
4333,-0.7421011179111059
4334,-0.6436428003723762
4335,-1.127235743767915
4336,-0.577761684290667
4337,-0.9185678238441692
4338,-1.0518105435058236
4339,-0.4438237127835509
4340,-0.18133729202053006
4341,-0.6779849550126116
4342,-1.5248864432129952
4343,-0.7549358286949435
4344,-1.6106770792361789
4345,-0.397609453231905
4346,-0.4370149711790021
4347,-0.8197293888062065
4348,-0.6065257275761162
4349,-0.6999880615073721
4350,-0.38439893225031696
4351,-0.9535734117070769
4352,-0.3747956466497038
4353,-0.5489294262824969
4354,-0.5483279793375391
4355,-1.0322187951514525
4356,-0.9663551006236251
4357,-0.8448884063191939
4358,-0.8986378073190016
4359,-0.49718893309363654
4360,-0.8444782000108682
4361,-0.48835864526948636
4362,-0.334511950456573
4363,-0.25622303735828567
4364,-0.20361433968068754
4365,-0.12196089713270153
4366,-0.8054141116350906
4367,-0.6681968513488918
4368,-0.7524531211304795
4369,-0.9101077530171242
4370,-1.4846306571334609
4371,-0.6663426145452171
4372,-1.1240231122843531
4373,-0.15748866061631195
4374,-0.9343982139910298
4375,-0.6327361975801256
4376,-0.32376149976231083
4377,-1.1768087563907275
4378,-1.400838121248411
4379,-0.9557453733087737
4380,-0.2270286431177988
4381,-1.5753366891544645
4382,-0.9880920896756973
4383,0.12049536996946797
4384,-1.147979450455931
4385,0.11966804130838593
4386,-1.1744414911592331
4387,-0.3024103004449108
4388,-1.7647671896191872
4389,-1.5722088663389877
4390,-1.183367517179979
4391,-0.793907719746682
4392,-0.9797893685148797
4393,-0.20969590124606197
4394,-1.012265912109633
4395,-1.755462411392696
4396,-1.0476453518041289
4397,-1.1310747757873
4398,0.25176360302924516
4399,-0.14864342977522327
4400,-0.643596054193126
4401,-1.1385499311689018
4402,-0.192392850818631
4403,-0.5311650582452399
4404,-0.11879600436995297
4405,-1.2141778076422591
4406,-0.9006268299304798
4407,-0.28169674439746073
4408,-0.18305001930926768
4409,-0.9205013640203017
4410,-0.7428620029319495
4411,-0.1154897792343137
4412,-0.7923976364846583
4413,-1.1072650531580028
4414,-0.6017716801814059
4415,-0.32546179010882303
4416,-1.3503255646817631
4417,-0.43970840746891726
